かりる	借りる	400
おくる	送る	500
もらう	貰う	500
あげる	上げる	500
あける	開ける	600
しめる	閉める	600
あく	開く	500
しまる	閉まる	500
はじまる	始まる	600
はじめる	始める	600
おわる	終わる	600
つづける	続ける	500
つづく	続く	500
とまる	止まる	500
とめる	止める	500
うごく	動く	500
はこぶ	運ぶ	400
おくれる	遅れる	400
でる	出る	700
はいる	入る	700
のぼる	登る	400
おりる	降りる	400
のる	乗る	600
わたる	渡る	400
とおる	通る	400
まがる	曲がる	400
むかう	向かう	400
つく	着く	500
つく	付く	400
とどく	届く	400
かえす	返す	400
わたす	渡す	400
うける	受ける	500
こたえる	答える	500
たずねる	尋ねる	300
よぶ	呼ぶ	500
なく	泣く	500
なく	鳴く	300
わらう	笑う	600
おこる	怒る	500
よろこぶ	喜ぶ	400
かなしむ	悲しむ	300
おどろく	驚く	400
しんじる	信じる	400
きめる	決める	500
えらぶ	選ぶ	500
くらべる	比べる	400
かわる	変わる	500
そだてる	育てる	400
そだつ	育つ	300
うまれる	生まれる	600
しぬ	死ぬ	500
いきる	生きる	600
ころす	殺す	300
たすける	助ける	500
まもる	守る	400
たたかう	戦う	400
かつ	勝つ	500
まける	負ける	500
あらう	洗う	500
きる	切る	500
きる	着る	500
ぬぐ	脱ぐ	300
はく	履く	300
ふる	降る	500
はれる	晴れる	400
くもる	曇る	300
ひかる	光る	300
きえる	消える	400
けす	消す	400
つける	付ける	400
もえる	燃える	300
こわす	壊す	300
こわれる	壊れる	300
なおす	直す	400
なおる	治る	300
いたむ	痛む	300
つかれる	疲れる	500
なれる	慣れる	400
ふとる	太る	300
やせる	痩せる	300
のびる	伸びる	300
ふえる	増える	400
へる	減る	400
あがる	上がる	500
さがる	下がる	400
おちる	落ちる	500
おとす	落とす	400
なげる	投げる	400
うつ	打つ	400
おす	押す	500
ひく	引く	500
まわす	回す	300
まわる	回る	300
ながれる	流れる	400
ながす	流す	300
あつめる	集める	400
あつまる	集まる	400
ならぶ	並ぶ	400
ならべる	並べる	300
わける	分ける	400
わかれる	別れる	400
あわせる	合わせる	400
あう	合う	400
むすぶ	結ぶ	300
とく	解く	300
とける	溶ける	300
まぜる	混ぜる	300
でかける	出かける	500
むかえる	迎える	400
てつだう	手伝う	500
あやまる	謝る	400
ほめる	褒める	300
しかる	叱る	300
たのむ	頼む	500
ことわる	断る	400
くらす	暮らす	400
すむ	住む	600
とまる	泊まる	400
ひっこす	引っ越す	300
かたづける	片付ける	400
つたえる	伝える	500
しらせる	知らせる	300
かわく	乾く	250
ぬれる	濡れる	300
こむ	込む	300
すく	空く	300
たりる	足りる	400
あまる	余る	300
のこる	残る	400
のこす	残す	300
すすむ	進む	400
もどる	戻る	500
もどす	戻す	300
あらわす	表す	250
あらわれる	現れる	300
しめす	示す	300
くわえる	加える	300
ふくむ	含む	300
のぞむ	望む	300
もとめる	求める	400
あたえる	与える	300
うしなう	失う	300
える	得る	300
ふやす	増やす	300
へらす	減らす	300
たしかめる	確かめる	250
みとめる	認める	300
ゆるす	許す	400
こまる	困る	500
なやむ	悩む	300
まよう	迷う	400
ふるえる	震える	200
きたえる	鍛える	200
とぶ	飛ぶ	400
およぐ	泳ぐ	400
おどる	踊る	300
うたう	歌う	500
ひく	弾く	300
ふく	吹く	300
さけぶ	叫ぶ	300
だまる	黙る	300
おおきい	大きい	900
ちいさい	小さい	900
たかい	高い	900
ひくい	低い	700
やすい	安い	800
おおい	多い	800
すくない	少ない	700
ながい	長い	800
みじかい	短い	700
ひろい	広い	700
せまい	狭い	600
ふとい	太い	500
ほそい	細い	500
あつい	暑い	700
さむい	寒い	700
あつい	熱い	600
つめたい	冷たい	600
あたたかい	暖かい	600
すずしい	涼しい	500
あかるい	明るい	700
くらい	暗い	600
あたらしい	新しい	800
ふるい	古い	700
わかい	若い	600
はやい	早い	700
はやい	速い	600
おそい	遅い	600
ちかい	近い	700
とおい	遠い	700
つよい	強い	800
よわい	弱い	600
おもい	重い	700
かるい	軽い	600
かたい	硬い	400
やわらかい	柔らかい	400
あまい	甘い	600
からい	辛い	500
にがい	苦い	400
すっぱい	酸っぱい	300
おいしい	美味しい	700
うつくしい	美しい	600
きたない	汚い	500
うれしい	嬉しい	600
かなしい	悲しい	600
たのしい	楽しい	700
さびしい	寂しい	400
こわい	怖い	500
いたい	痛い	600
ほしい	欲しい	700
いそがしい	忙しい	600
ただしい	正しい	600
わるい	悪い	800
よい	良い	800
いい	良い	800
むずかしい	難しい	700
やさしい	優しい	600
やさしい	易しい	400
おもしろい	面白い	700
きびしい	厳しい	500
めずらしい	珍しい	400
くわしい	詳しい	400
こまかい	細かい	400
ふかい	深い	500
あさい	浅い	300
まるい	丸い	400
するどい	鋭い	300
あかい	赤い	700
あおい	青い	700
しろい	白い	700
くろい	黒い	700
きいろい	黄色い	500
しずか	静か	600
にぎやか	賑やか	400
きれい	綺麗	500
ゆうめい	有名	600
しんせつ	親切	500
べんり	便利	600
ふべん	不便	400
げんき	元気	700
じょうぶ	丈夫	400
だいじょうぶ	大丈夫	700
たいへん	大変	600
じょうず	上手	600
へた	下手	500
すき	好き	800
きらい	嫌い	700
だいすき	大好き	600
いや	嫌	500
ひま	暇	500
たいせつ	大切	600
ひつよう	必要	600
じゅうよう	重要	500
だいじ	大事	500
あんぜん	安全	500
きけん	危険	500
かんたん	簡単	600
ふくざつ	複雑	400
しあわせ	幸せ	500
ふしぎ	不思議	400
ざんねん	残念	500
とくべつ	特別	500
ふつう	普通	600
しょうじき	正直	300
まじめ	真面目	400
ゆたか	豊か	300
おなじ	同じ	800
いろいろ	色々	500
じゅうぶん	十分	500
すてき	素敵	400
りっぱ	立派	300
じゃま	邪魔	300
むだ	無駄	400
とくい	得意	400
にがて	苦手	400
へいき	平気	300
さいこう	最高	500
さいてい	最低	300
たくさん	沢山	500
すこし	少し	700
ほんとう	本当	700
ぜひ	是非	400
たぶん	多分	500
ぜったい	絶対	500
いっしょ	一緒	700
ほか	他	600
ぜんぜん	全然	500
ときどき	時々	400
ぜんたい	全体	300
やきゅう	野球	500
すいえい	水泳	300
りょこう	旅行	600
さんぽ	散歩	400
かいもの	買い物	600
せんたく	洗濯	300
そうじ	掃除	300
たてもの	建物	400
いりぐち	入口	400
でぐち	出口	400
うけつけ	受付	300
かい	階	300
ちか	地下	250
ひろば	広場	200
やすみ	休み	500
きゅうじつ	休日	250
へいじつ	平日	200
よなか	夜中	250
ひるま	昼間	250
ちゅうもん	注文	350
しょうかい	紹介	400
しゅっぱつ	出発	350
とうちゃく	到着	300
さんか	参加	350
はっぴょう	発表	300
はっけん	発見	250
りよう	利用	400
しよう	使用	300
まんぞく	満足	300
きんちょう	緊張	250
せいかく	性格	300
たいど	態度	200
たいちょう	体調	250
おゆ	お湯	400
さけ	酒	500
おさけ	お酒	500
ぎゅうにゅう	牛乳	400
ちゃ	茶	300
だいこん	大根	300
もも	桃	250
なし	梨	200
すてる	捨てる	400
ひろう	拾う	300
かざる	飾る	250
つつむ	包む	250
わる	割る	250
われる	割れる	200
おる	折る	200
おれる	折れる	200
のばす	伸ばす	200
ねむる	眠る	400
つらい	辛い	400
えらい	偉い	300
かしこい	賢い	300
ねむい	眠い	400
にほん	日本	1000
とうきょう	東京	1000
おおさか	大阪	950
きょうと	京都	920
なごや	名古屋	860
よこはま	横浜	860
こうべ	神戸	780
さっぽろ	札幌	780
ふくおか	福岡	800
せんだい	仙台	680
ひろしま	広島	760
なら	奈良	680
さいたま	埼玉	700
ちば	千葉	720
かながわ	神奈川	700
ほっかいどう	北海道	760
おきなわ	沖縄	760
きゅうしゅう	九州	640
しこく	四国	560
ほんしゅう	本州	540
しずおか	静岡	600
にいがた	新潟	580
ながの	長野	580
ぐんま	群馬	520
とちぎ	栃木	500
いばらき	茨城	520
やまなし	山梨	500
ぎふ	岐阜	520
みえ	三重	520
しが	滋賀	500
ひょうご	兵庫	620
わかやま	和歌山	500
おかやま	岡山	600
やまぐち	山口	520
しまね	島根	480
とっとり	鳥取	480
とくしま	徳島	480
かがわ	香川	500
えひめ	愛媛	500
こうち	高知	480
さが	佐賀	480
ながさき	長崎	600
くまもと	熊本	600
おおいた	大分	520
みやざき	宮崎	520
かごしま	鹿児島	600
あおもり	青森	520
いわて	岩手	500
みやぎ	宮城	520
あきた	秋田	520
やまがた	山形	500
ふくしま	福島	600
とやま	富山	500
いしかわ	石川	520
ふくい	福井	480
あいち	愛知	620
ふじさん	富士山	680
ふじ	富士	560
しぶや	渋谷	560
しんじゅく	新宿	560
ぎんざ	銀座	520
あさくさ	浅草	500
うえの	上野	500
しながわ	品川	480
いけぶくろ	池袋	500
あきはばら	秋葉原	520
なりた	成田	480
はねだ	羽田	480
ちゅうごく	中国	680
かんこく	韓国	660
たいわん	台湾	560
ほんこん	香港	520
えいこく	英国	480
べいこく	米国	480
せかい	世界	840
ひとつ	一つ	900
ふたつ	二つ	860
みっつ	三つ	820
よっつ	四つ	780
いつつ	五つ	760
むっつ	六つ	700
ななつ	七つ	700
やっつ	八つ	680
ここのつ	九つ	640
とお	十	700
ひとり	一人	900
ふたり	二人	860
さんにん	三人	760
よにん	四人	700
ごにん	五人	680
いちにち	一日	800
ふつか	二日	700
みっか	三日	700
よっか	四日	680
いつか	五日	680
むいか	六日	640
なのか	七日	640
ようか	八日	620
ここのか	九日	600
とおか	十日	620
はつか	二十日	560
いっかい	一回	720
にかい	二回	660
さんかい	三回	620
いっぽん	一本	700
にほん	二本	620
さんぼん	三本	600
いちまい	一枚	680
にまい	二枚	620
いっさつ	一冊	620
いっぴき	一匹	600
いっぱい	一杯	680
いっこ	一個	680
いちだい	一台	640
いっさい	一歳	600
いちばん	一番	820
いっかい	一階	680
いちねん	一年	760
いちじ	一時	720
いっぷん	一分	680
いちびょう	一秒	640
いちえん	一円	620
いちど	一度	760
いっしょ	一緒	800
ひゃく	百	800
せん	千	780
まん	万	760
おく	億	600
いっかげつ	一か月	600
たべる	食べる	900
のむ	飲む	880
いく	行く	950
くる	来る	920
みる	見る	930
きく	聞く	880
はなす	話す	880
よむ	読む	860
かく	書く	860
かう	買う	860
うる	売る	760
つくる	作る	860
つかう	使う	860
もつ	持つ	840
まつ	待つ	840
たつ	立つ	800
すわる	座る	800
あるく	歩く	820
はしる	走る	800
およぐ	泳ぐ	720
とぶ	飛ぶ	720
のる	乗る	820
おりる	降りる	760
はいる	入る	840
でる	出る	860
かえる	帰る	860
つく	着く	760
しる	知る	860
おもう	思う	900
かんがえる	考える	820
わかる	分かる	880
おしえる	教える	820
ならう	習う	720
おぼえる	覚える	780
わすれる	忘れる	780
はじめる	始める	800
はじまる	始まる	780
おわる	終わる	820
つづける	続ける	760
とまる	止まる	760
とめる	止める	760
あける	開ける	780
しめる	閉める	760
とじる	閉じる	720
つける	付ける	760
けす	消す	760
かえす	返す	740
かす	貸す	720
かりる	借りる	740
はらう	払う	760
おくる	送る	800
とどく	届く	720
わたる	渡る	720
わたす	渡す	700
えらぶ	選ぶ	760
きめる	決める	800
きまる	決まる	760
かえる	変える	780
かわる	変わる	780
ふえる	増える	740
へる	減る	720
あがる	上がる	780
さがる	下がる	740
あげる	上げる	800
さげる	下げる	720
おちる	落ちる	760
おとす	落とす	740
なげる	投げる	720
うつ	打つ	740
おす	押す	740
ひく	引く	760
とる	取る	840
ひろう	拾う	700
すてる	捨てる	720
おく	置く	780
ならぶ	並ぶ	720
ならべる	並べる	700
あつめる	集める	740
あつまる	集まる	740
かぞえる	数える	700
くらべる	比べる	720
しらべる	調べる	760
さがす	探す	760
みつける	見つける	760
みつかる	見つかる	720
たすける	助ける	740
てつだう	手伝う	740
はたらく	働く	820
やすむ	休む	780
あそぶ	遊ぶ	780
わらう	笑う	760
なく	泣く	720
おこる	怒る	720
よろこぶ	喜ぶ	720
おどろく	驚く	720
こまる	困る	760
つかれる	疲れる	760
ねむる	眠る	720
ねる	寝る	800
おきる	起きる	800
おこす	起こす	700
すむ	住む	780
しぬ	死ぬ	760
いきる	生きる	760
うまれる	生まれる	780
そだてる	育てる	720
そだつ	育つ	680
うむ	産む	680
あらう	洗う	740
きる	切る	780
やく	焼く	720
ゆでる	茹でる	620
にる	煮る	660
まぜる	混ぜる	680
つつむ	包む	680
はこぶ	運ぶ	740
くむ	組む	680
たてる	建てる	720
こわす	壊す	700
こわれる	壊れる	700
なおす	直す	740
なおる	治る	720
まもる	守る	740
せめる	攻める	640
たたかう	戦う	700
かつ	勝つ	760
まける	負ける	740
つづく	続く	780
すすむ	進む	760
もどる	戻る	780
まよう	迷う	700
であう	出会う	720
あう	会う	840
わかれる	別れる	720
つきあう	付き合う	700
あいする	愛する	680
このむ	好む	640
きらう	嫌う	660
しんじる	信じる	720
うたがう	疑う	660
ねがう	願う	700
いのる	祈る	680
たのむ	頼む	760
ことわる	断る	680
ゆるす	許す	700
あやまる	謝る	680
かんじる	感じる	760
こむ	込む	680
すく	空く	680
かわく	渇く	620
ぬれる	濡れる	640
ひえる	冷える	680
ひやす	冷やす	640
あたためる	温める	660
わく	沸く	640
わかす	沸かす	640
ながれる	流れる	720
ながす	流す	680
うく	浮く	640
しずむ	沈む	660
ひかる	光る	700
かがやく	輝く	680
もえる	燃える	680
こおる	凍る	640
とける	溶ける	660
われる	割れる	660
おる	折る	680
まがる	曲がる	720
まげる	曲げる	660
のびる	伸びる	700
のばす	伸ばす	680
ちぢむ	縮む	620
まわる	回る	720
まわす	回す	680
ころがる	転がる	640
ころぶ	転ぶ	680
すべる	滑る	680
はねる	跳ねる	620
ゆれる	揺れる	680
ふる	振る	720
にぎる	握る	680
つかむ	掴む	680
さわる	触る	700
ふれる	触れる	700
たたく	叩く	680
ける	蹴る	660
だく	抱く	660
かかえる	抱える	660
せおう	背負う	620
かつぐ	担ぐ	600
うごく	動く	800
うごかす	動かす	720
なる	鳴る	720
ならす	鳴らす	660
さく	咲く	720
ちる	散る	680
べんきょう	勉強	840
れんしゅう	練習	780
せつめい	説明	780
じゅんび	準備	780
ようい	用意	720
かくにん	確認	760
れんらく	連絡	780
そうだん	相談	760
よやく	予約	740
あんない	案内	740
しょうかい	紹介	760
しょうたい	招待	700
さんか	参加	740
しゅっせき	出席	680
けっせき	欠席	640
ちこく	遅刻	660
ざんぎょう	残業	680
しゅっちょう	出張	680
しゅうしょく	就職	680
たいしょく	退職	640
そつぎょう	卒業	720
にゅうがく	入学	700
ごうかく	合格	720
うんどう	運動	780
さんぽ	散歩	720
りょこう	旅行	800
かんこう	観光	700
ほうもん	訪問	680
とうちゃく	到着	700
しゅっぱつ	出発	720
いどう	移動	720
きこく	帰国	640
りゅうがく	留学	680
けんきゅう	研究	760
ちょうさ	調査	720
はっけん	発見	720
はつめい	発明	680
かいはつ	開発	740
せいさん	生産	700
せいぞう	製造	680
はんばい	販売	720
ゆしゅつ	輸出	660
ゆにゅう	輸入	660
ぼうえき	貿易	680
けいえい	経営	700
かんり	管理	740
けいかく	計画	760
じっこう	実行	700
じつげん	実現	700
せいこう	成功	760
しっぱい	失敗	740
どりょく	努力	720
きょうりょく	協力	720
きょうそう	競争	700
ひかく	比較	700
ぶんせき	分析	700
はんだん	判断	720
けってい	決定	720
せんたく	選択	700
ようきゅう	要求	700
めいれい	命令	680
きんし	禁止	700
きょか	許可	700
さんせい	賛成	700
はんたい	反対	740
しゅちょう	主張	680
ていあん	提案	720
はっぴょう	発表	720
ほうこく	報告	720
きろく	記録	720
ひょうげん	表現	720
ほんやく	翻訳	700
つうやく	通訳	680
かいわ	会話	760
しつもん	質問	780
へんじ	返事	740
あいさつ	挨拶	760
やくそく	約束	760
けんか	喧嘩	680
ぎろん	議論	700
こうしょう	交渉	660
かいけつ	解決	720
しょり	処理	700
そうさ	操作	680
しゅうり	修理	700
けんせつ	建設	700
はかい	破壊	660
そうじ	掃除	760
せんたく	洗濯	720
すいじ	炊事	620
いくじ	育児	660
かんびょう	看病	620
かいご	介護	680
うんてん	運転	760
けっこん	結婚	780
りこん	離婚	640
しゅっぴん	出品	600
りよう	利用	780
しよう	使用	760
せいかつ	生活	800
けんぶつ	見物	640
おおきい	大きい	900
ちいさい	小さい	880
たかい	高い	880
ひくい	低い	760
やすい	安い	800
あたらしい	新しい	860
ふるい	古い	800
よい	良い	840
わるい	悪い	820
ながい	長い	820
みじかい	短い	780
はやい	早い	820
はやい	速い	760
おそい	遅い	760
おおい	多い	820
すくない	少ない	800
ひろい	広い	780
せまい	狭い	740
ふかい	深い	740
あさい	浅い	680
おもい	重い	780
かるい	軽い	760
つよい	強い	800
よわい	弱い	760
ふとい	太い	700
ほそい	細い	720
